polygon_id,longitude,latitude,phase_angle,incidence_angle,emission_angle,pixel_x,pixel_y,brightness_temperature,local_solar_time,local_solar_time_normal_vector
40098,35.2,15.59,11.613,49.623,45.836,174,98,325.47,13.859,13.512
40099,34.653,14.918,11.644,53.506,49.553,173,98,325.36,13.822,13.64
40100,35.037,14.319,11.623,48.647,43.199,174,99,327.04,13.848,13.966
40101,34.495,13.636,11.656,47.655,42.175,173,99,329.66,13.812,13.932
40102,34.952,13.018,11.631,46.522,40.53,174,100,327.3,13.842,14.027
40103,34.455,12.369,11.661,59.27,53.349,173,101,320.11,13.809,14.5
40104,34.894,11.789,11.637,56.568,49.665,174,101,322.94,13.839,14.696
40105,34.408,11.179,11.665,58.369,51.473,173,102,321.83,13.806,14.774
40106,34.882,10.615,11.639,60.214,54.007,174,102,324.94,13.838,14.623
40107,34.435,10.016,11.666,55.461,49.129,174,103,322.79,13.808,14.434
40108,34.913,9.467,11.639,55.68,49.418,174,104,318.2,13.84,14.414
40109,34.464,8.85,11.667,52.685,46.314,174,104,318.2,13.81,14.311
40110,34.944,8.305,11.64,52.371,45.846,174,105,320.94,13.842,14.34
40111,34.513,7.659,11.669,45.777,38.984,174,105,320.94,13.813,14.143
40112,35.013,7.141,11.64,51.082,46.649,175,106,316.39,13.846,13.617
40113,34.551,6.539,11.671,55.995,51.537,174,107,318.65,13.816,13.735
40114,35.005,6.078,11.643,52.906,47.41,175,107,315.53,13.846,13.999
40115,34.512,5.52,11.675,60.666,55.291,174,108,314.97,13.813,14.229
40116,34.978,5.054,11.647,56.31,49.355,175,108,313.67,13.844,14.602
40117,34.551,4.474,11.677,49.615,42.322,175,109,316.95,13.816,14.39
40118,35.072,4.001,11.646,54.29,49.124,175,110,316.98,13.851,13.894
40119,34.639,3.411,11.677,46.76,41.388,175,110,316.98,13.822,13.733
40120,35.098,2.975,11.649,49.073,44.528,175,111,316.86,13.852,13.536
40121,34.596,2.369,11.686,47.4,42.792,175,111,316.86,13.819,13.509
40122,35.05,1.965,11.657,48.805,44.65,176,112,321.04,13.849,13.39
40123,34.568,1.407,11.693,56.189,52.072,175,113,318.64,13.817,13.497
40124,35.043,1.007,11.663,48.692,41.806,176,113,321.04,13.849,14.187
40125,34.561,0.427,11.7,45.615,38.513,175,114,321.19,13.816,14.117
40126,35.017,-0.034,11.673,45.026,37.615,176,115,322.44,13.847,14.17
40127,34.535,-0.627,11.712,43.854,36.314,175,115,322.91,13.815,14.145
40128,35.012,-1.049,11.683,48.172,42.592,176,116,324.21,13.846,13.751
40129,34.581,-1.615,11.718,45.056,39.305,175,117,323.31,13.818,13.705
40130,35.092,-2.033,11.687,40.987,32.832,176,117,323.41,13.852,14.161
40131,34.69,-2.638,11.723,38.128,29.619,176,118,327.21,13.825,14.111
40132,35.193,-3.071,11.693,38.61,30.481,176,119,330.51,13.859,14.047
40133,34.766,-3.706,11.733,27.55,17.737,176,120,333.82,13.83,13.875
40134,35.246,-4.165,11.707,27.432,17.18,177,120,334.04,13.862,13.933
40135,34.845,-4.843,11.748,19.14,8.163,176,121,335.47,13.835,13.75
40136,35.363,-5.303,11.721,16.066,5.297,177,122,336.89,13.87,13.416
40137,35.041,-5.982,11.758,13.186,9.341,176,123,337.67,13.848,13.249
40138,35.552,-6.427,11.732,10.788,7.324,177,124,329.69,13.883,13.136
40139,35.184,-7.112,11.774,12.158,11.28,176,125,339.15,13.858,13.087
40140,35.636,-7.526,11.753,31.712,28.872,177,125,336.25,13.888,13.97
40141,35.253,-8.224,11.798,26.222,20.276,176,126,338.81,13.863,14.02
40142,35.737,-8.625,11.775,29.45,23.73,177,127,338.73,13.895,14.188
40143,35.339,-9.363,11.82,28.21,21.514,176,128,338.34,13.868,14.195
40144,35.794,-9.749,11.8,39.017,33.113,177,129,339.18,13.899,14.79
40145,35.409,-10.509,11.845,34.171,24.618,176,130,340.29,13.873,14.744
40146,35.882,-10.884,11.824,44.886,36.555,177,130,338.55,13.904,15.411
40147,35.548,-11.673,11.865,42.532,32.273,176,131,337.45,13.882,15.332
40148,35.984,-12.029,11.847,60.327,51.701,177,132,339.97,13.911,16.532
40149,36.03,-12.785,11.865,58.073,48.226,177,133,331.73,13.914,16.399
40150,35.622,-13.147,11.901,50.468,49.209,176,133,336.45,13.887,14.726
40151,35.666,-13.761,11.917,53.007,52.364,176,134,338.29,13.89,14.724
40152,36.187,-14.141,11.895,34.468,35.434,177,135,340.34,13.925,13.477
40153,35.876,-14.789,11.933,28.587,27.542,176,135,341.46,13.904,13.656
40154,36.387,-15.274,11.914,23.543,23.036,177,136,342.16,13.938,13.424
40155,35.974,-15.966,11.959,24.378,24.34,176,137,342.21,13.911,13.396
40156,36.391,-16.457,11.946,25.724,25.608,177,138,339.46,13.938,13.45
40157,35.985,-17.15,11.99,27.488,28.111,176,138,340.28,13.911,13.397
40158,36.503,-17.629,11.971,26.406,27.23,177,139,340.26,13.946,13.345
40159,36.151,-18.335,12.013,25.51,26.048,176,140,340.86,13.922,13.37
40160,36.595,-18.822,11.998,7.93,13.825,177,141,343.89,13.952,12.673
40161,36.458,-19.603,12.027,5.307,7.351,176,142,341.16,13.943,12.819
40162,35.976,-19.919,12.066,21.064,32.841,176,142,341.16,13.911,11.233
40163,36.225,-20.716,12.072,38.408,48.693,176,143,337.9,13.927,10.628
40164,35.744,-21.035,12.111,22.414,29.52,175,143,337.72,13.895,12.28
40165,35.685,-21.829,12.136,21.395,28.598,175,144,342.29,13.891,12.296
40166,36.2,-22.244,12.117,27.914,32.678,176,145,336.91,13.926,12.695
40167,35.855,-23.032,12.16,31.465,36.359,175,146,339.98,13.902,12.654
40168,36.319,-23.424,12.144,28.768,34.427,175,146,339.98,13.934,12.5
40169,35.949,-24.232,12.188,27.085,32.805,175,147,340.94,13.909,12.52
40170,36.441,-24.633,12.171,29.299,34.316,175,148,340.03,13.942,12.661
40171,36.501,-25.445,12.19,30.253,35.327,175,149,340.53,13.946,12.652
40172,36.065,-25.881,12.227,27.344,30.185,175,149,340.53,13.917,13.114
40173,36.536,-26.686,12.223,30.474,33.592,175,150,339.79,13.948,13.109
40174,36.119,-27.134,12.259,32.336,36.804,175,151,341.2,13.92,12.817
40175,36.584,-27.945,12.256,19.371,23.528,175,152,342.51,13.951,12.865
40176,36.151,-28.408,12.292,24.48,31.924,174,152,341.88,13.922,12.242
40177,36.627,-29.197,12.289,38.221,44.982,175,153,337.52,13.954,12.081
40178,36.217,-29.662,12.324,28.743,29.717,174,153,338.04,13.927,13.492
40179,36.731,-30.439,12.319,36.766,38.539,175,154,338.83,13.961,13.578
40180,36.334,-30.929,12.353,36.826,38.678,174,155,340.42,13.934,13.567
40181,36.592,-31.743,12.363,30.989,32.452,174,156,340.5,13.952,13.492
40182,37.147,-32.056,12.344,15.825,27.766,175,156,344.15,13.989,11.625
40183,37.065,-32.932,12.374,30.657,40.312,175,157,341.87,13.983,11.488
40184,37.582,-33.257,12.358,31.098,40.388,175,158,338.51,14.018,11.582
40185,37.751,-34.059,12.373,37.358,45.997,175,158,338.51,14.029,11.525
40186,37.37,-34.566,12.406,29.606,35.788,175,159,336.88,14.004,12.512
40187,37.663,-35.271,12.412,44.173,49.469,175,160,336.29,14.023,12.658
40188,37.193,-35.797,12.449,41.074,43.521,174,160,336.22,13.992,13.604
40189,37.584,-36.501,12.451,42.011,44.488,175,161,336.05,14.018,13.634
40190,37.269,-37.054,12.481,42.259,44.925,174,161,333.3,13.997,13.593
40191,37.691,-37.746,12.481,43.323,46.004,174,162,334.74,14.025,13.631
40192,37.235,-38.301,12.517,43.039,45.397,174,162,334.74,13.995,13.724
40193,37.188,38.036,11.487,45.477,42.493,174,75,326.4,13.991,13.519
40194,37.58,37.418,11.467,42.76,37.836,174,76,326.71,14.018,13.926
40195,37.066,36.639,11.489,51.374,46.487,174,77,324.39,13.983,14.209
40196,37.467,36.021,11.468,51.007,45.838,175,77,325.06,14.01,14.27
40197,36.937,35.238,11.49,46.299,41.018,174,78,328.94,13.975,14.111
40198,37.327,34.625,11.47,49.815,46.618,175,78,326.2,14.001,13.631
40199,36.787,33.843,11.494,39.634,36.586,174,79,328.8,13.965,13.38
40200,37.192,33.233,11.473,39.555,36.434,175,80,327.79,13.992,13.389
40201,36.692,32.442,11.497,40.972,37.789,174,81,327.15,13.958,13.419
40202,37.134,31.832,11.474,39.62,35.456,175,81,327.29,13.988,13.61
40203,36.676,31.032,11.496,39.906,35.702,174,82,326.54,13.957,13.616
40204,37.131,30.427,11.473,39.756,35.405,175,82,329.29,13.988,13.64
40205,36.688,29.626,11.494,47.207,42.912,174,83,327.05,13.958,13.815
40206,37.149,29.026,11.47,45.386,39.646,175,84,328.55,13.989,14.125
40207,36.683,28.223,11.493,44.464,38.644,175,85,331.25,13.958,14.101
40208,37.116,27.623,11.471,44.044,37.825,175,85,331.25,13.987,14.174
40209,36.623,26.828,11.498,31.029,23.79,175,86,337.92,13.954,13.859
40210,37.057,26.233,11.477,32.587,27.565,175,87,334.73,13.983,13.551
40211,36.515,25.433,11.507,37.51,32.581,175,87,334.73,13.947,13.652
40212,36.904,24.839,11.487,39.437,35.637,175,88,332.64,13.973,13.449
40213,36.365,24.036,11.518,29.709,25.799,175,89,333.22,13.937,13.286
40214,36.81,23.443,11.495,28.978,24.345,175,89,333.22,13.966,13.381
40215,36.304,22.625,11.525,37.091,32.641,175,90,332.34,13.932,13.515
40216,36.737,22.039,11.502,38.883,35.487,175,91,331.53,13.961,13.314
40217,36.251,21.234,11.529,47.041,43.609,175,92,331.74,13.929,13.447
40218,36.708,20.654,11.506,40.973,32.36,175,92,331.74,13.959,14.491
40219,36.265,19.868,11.534,26.239,15.352,175,93,342.18,13.93,14.081
40220,36.74,19.281,11.513,25.214,16.336,175,94,346.45,13.962,13.786
40221,36.283,18.489,11.543,35.121,27.49,175,95,337.04,13.931,14.02
40222,36.742,17.877,11.52,35.471,28.27,175,95,337.04,13.962,13.953
40223,36.226,17.075,11.552,40.562,33.677,175,96,333.3,13.927,14.073
40224,36.644,16.529,11.528,55.27,54.315,175,97,325.97,13.955,12.552
40225,36.123,15.772,11.558,45.966,45.408,175,97,325.97,13.921,12.497
40226,36.554,15.295,11.531,50.472,51.012,175,98,328.71,13.949,12.056
40227,36.016,14.515,11.564,44.502,45.421,175,99,331.17,13.913,12.068
40228,36.431,14.008,11.542,26.746,18.351,175,99,331.17,13.941,13.768
40229,35.91,13.192,11.576,46.637,40.616,175,100,329.04,13.906,14.045
40230,36.392,12.67,11.55,45.342,38.341,176,101,329.99,13.938,14.243
40231,35.87,11.914,11.581,55.09,48.805,175,101,329.38,13.904,14.436
40232,36.328,11.421,11.556,54.318,47.598,176,102,322.88,13.934,14.535
40233,35.825,10.732,11.585,60.585,54.265,175,102,324.03,13.901,14.689
40234,36.317,10.26,11.557,59.798,53.037,176,103,317.3,13.933,14.801
40235,35.852,9.595,11.584,57.758,50.811,175,103,318.14,13.902,14.746
40236,36.345,9.136,11.555,59.52,53.532,176,104,315.43,13.935,14.493
40237,35.885,8.463,11.583,52.43,45.907,176,105,316.26,13.905,14.349
40238,36.381,8.029,11.554,55.584,50.746,176,105,316.26,13.938,13.898
40239,35.939,7.354,11.582,52.479,47.428,176,106,316.2,13.908,13.864
40240,36.445,6.937,11.551,51.415,45.756,177,106,315.39,13.942,14.021
40241,35.971,6.264,11.582,53.122,47.54,176,107,315.3,13.91,14.042
40242,36.435,5.887,11.553,56.419,52.253,177,107,315.2,13.941,13.626
40243,35.935,5.235,11.586,50.952,46.468,176,108,315.88,13.908,13.6
40244,36.407,4.846,11.557,47.916,41.863,177,109,318.94,13.939,13.989
40245,35.972,4.191,11.587,55.329,49.807,176,109,315.51,13.91,14.061
40246,36.481,3.765,11.557,50.742,41.52,177,110,318.53,13.944,14.985
40247,36.039,3.138,11.588,58.752,50.342,177,111,315.0,13.915,15.18
40248,36.479,2.71,11.563,59.411,51.406,177,111,315.0,13.944,15.084
40249,35.991,2.143,11.595,57.988,49.806,177,112,328.96,13.912,15.048
40250,36.454,1.762,11.567,61.56,55.299,177,112,328.96,13.943,14.551
40251,35.986,1.184,11.599,50.056,42.712,177,113,322.86,13.911,14.383
40252,36.467,0.821,11.569,52.763,46.958,178,113,322.75,13.943,14.005
40253,35.98,0.183,11.606,43.533,36.784,177,114,323.03,13.911,13.956
40254,36.446,-0.185,11.578,43.649,36.964,178,115,322.98,13.942,13.94
40255,35.96,-0.824,11.616,49.411,43.273,177,116,325.38,13.91,13.964
40256,36.441,-1.162,11.585,48.65,42.067,178,116,320.43,13.942,14.067
40257,36.004,-1.804,11.621,39.609,31.903,177,117,328.12,13.912,14.015
40258,36.519,-2.178,11.59,39.784,32.25,178,118,327.18,13.947,13.98
40259,36.111,-2.841,11.626,37.885,30.023,178,118,327.18,13.92,13.971
40260,36.613,-3.164,11.594,42.971,38.478,179,119,329.45,13.953,13.299
40261,36.647,-3.843,11.601,16.035,6.225,179,120,334.56,13.955,13.363
40262,36.186,-4.235,11.642,25.328,15.662,178,121,335.64,13.925,13.757
40263,36.244,-4.989,11.652,21.12,9.687,178,122,336.4,13.929,13.767
40264,36.75,-5.357,11.624,29.26,18.881,179,122,336.94,13.962,14.433
40265,36.38,-6.116,11.666,29.207,18.635,178,123,335.28,13.938,14.431
40266,36.877,-6.484,11.641,29.595,19.139,179,124,337.96,13.971,14.457
40267,36.501,-7.208,11.685,36.396,31.583,178,125,336.35,13.946,14.485
40268,36.978,-7.558,11.662,31.846,26.982,179,125,338.09,13.977,14.236
40269,36.597,-8.277,11.707,29.999,24.103,178,126,339.19,13.952,14.236
40270,37.076,-8.65,11.685,30.554,24.726,179,127,338.8,13.984,14.266
40271,36.673,-9.383,11.732,33.525,29.262,178,128,337.67,13.957,14.27
40272,37.124,-9.739,11.712,38.639,34.436,179,129,336.3,13.987,14.557
40273,36.719,-10.481,11.76,34.153,27.937,178,130,338.16,13.96,14.525
40274,37.196,-10.843,11.739,37.123,31.085,179,130,338.92,13.992,14.697
40275,36.798,-11.602,11.785,39.152,34.06,178,131,339.63,13.966,14.719
40276,37.26,-11.969,11.766,31.176,25.907,178,132,340.14,13.996,14.267
40277,36.864,-12.744,11.812,30.313,24.561,178,133,340.37,13.97,14.263
40278,37.345,-13.128,11.792,29.163,23.403,178,133,340.37,14.002,14.2
40279,37.007,-13.875,11.834,38.441,36.463,178,134,339.86,13.979,14.225
40280,37.526,-14.242,11.812,32.599,31.19,178,135,340.97,14.014,13.865
40281,37.217,-14.993,11.853,27.425,24.139,178,136,342.34,13.993,13.886
40282,37.72,-15.388,11.832,24.235,21.205,179,136,340.5,14.027,13.717
40283,37.741,-16.162,11.852,27.817,26.311,178,137,341.89,14.028,13.705
40284,37.269,-16.549,11.893,27.818,26.569,178,138,340.3,13.997,13.673
40285,37.315,-17.328,11.912,28.451,27.439,178,139,341.72,14.0,13.671
40286,37.828,-17.714,11.891,25.711,25.168,178,139,341.72,14.034,13.518
40287,37.869,-18.49,11.91,16.475,6.358,178,140,341.54,14.037,13.571
40288,37.425,-18.891,11.948,10.652,12.227,178,141,343.07,14.007,12.963
40289,37.737,-19.656,11.949,8.187,3.923,178,142,337.53,14.028,12.998
40290,37.197,-20.05,11.993,5.215,7.387,177,142,340.62,13.992,12.812
40291,37.475,-20.73,11.996,46.974,51.878,178,143,331.48,14.011,12.437
40292,36.985,-21.083,12.037,44.393,48.247,177,144,334.99,13.978,12.915
40293,37.024,-21.816,12.056,28.516,32.038,177,145,338.8,13.981,12.95
40294,37.552,-22.154,12.035,36.235,37.942,177,145,338.8,14.016,13.473
40295,37.638,-22.901,12.052,38.513,40.416,177,146,338.6,14.021,13.492
40296,37.201,-23.349,12.091,36.199,35.797,177,146,338.6,13.992,13.933
40297,37.711,-24.069,12.082,30.357,29.07,177,147,338.44,14.026,13.84
40298,37.316,-24.546,12.119,32.326,33.821,177,148,338.65,14.0,13.449
40299,37.817,-25.277,12.112,34.681,36.379,177,149,334.92,14.033,13.476
40300,37.385,-25.758,12.15,34.481,35.999,176,149,338.39,14.005,13.515
40301,37.856,-26.47,12.145,43.074,45.094,177,150,336.57,14.036,13.644
40302,37.442,-26.962,12.182,39.592,37.341,176,150,335.86,14.008,14.456
40303,37.902,-27.689,12.178,33.208,29.817,177,151,343.15,14.039,14.267
40304,37.459,-28.223,12.217,33.388,29.118,176,152,340.19,14.009,14.373
40305,37.935,-28.952,12.213,39.568,36.612,176,153,337.43,14.041,14.579
40306,37.535,-29.463,12.249,43.199,45.072,176,153,337.43,14.015,13.742
40307,38.049,-30.181,12.244,32.559,33.929,176,154,337.84,14.049,13.541
40308,37.654,-30.692,12.279,34.847,38.202,176,155,343.67,14.023,13.162
40309,38.234,-31.393,12.27,8.271,10.7,176,156,348.43,14.061,12.909
40310,37.918,-31.876,12.3,9.336,15.507,176,156,348.43,14.04,12.692
40311,38.196,-32.664,12.31,28.288,33.018,176,157,344.28,14.059,12.829
40312,38.747,-32.97,12.292,20.496,29.936,177,158,341.29,14.095,11.976
40313,38.86,-33.791,12.312,32.95,40.849,177,159,337.04,14.103,11.943
40314,38.48,-34.286,12.345,37.283,46.181,176,159,340.74,14.078,11.435
40315,38.789,-34.95,12.35,49.844,57.736,176,160,338.88,14.098,11.215
40316,38.353,-35.43,12.384,43.728,49.266,176,160,338.88,14.069,12.566
40317,38.742,-36.103,12.386,42.219,47.889,176,161,334.39,14.095,12.542
40318,38.445,-36.647,12.415,39.657,44.362,175,161,336.05,14.075,12.907
40319,38.844,-37.326,12.417,38.241,43.066,176,162,334.02,14.102,12.876
40320,38.404,-37.872,12.453,38.603,43.7,175,162,334.74,14.072,12.797
40321,38.494,37.579,11.425,40.454,36.909,175,76,328.26,14.079,13.55
40322,38.899,36.981,11.404,39.759,35.631,176,76,328.82,14.106,13.658
40323,38.385,36.2,11.426,48.815,44.735,175,77,325.06,14.071,13.888
40324,38.796,35.603,11.404,47.473,42.344,176,78,323.19,14.099,14.124
40325,38.266,34.81,11.426,53.053,48.057,175,78,326.2,14.063,14.29
40326,38.669,34.224,11.404,51.623,45.511,176,79,325.28,14.09,14.543
40327,38.134,33.429,11.427,45.804,39.327,175,80,327.79,14.054,14.368
40328,38.556,32.845,11.406,46.628,40.971,176,80,326.75,14.083,14.198
40329,38.055,32.039,11.428,43.212,37.327,176,81,325.91,14.049,14.113
40330,38.501,31.459,11.405,45.71,41.958,176,81,325.91,14.079,13.654
40331,38.035,30.646,11.427,39.082,35.131,176,82,327.74,14.048,13.54
40332,38.489,30.072,11.402,42.434,40.691,176,83,331.26,14.078,13.047
40333,38.046,29.252,11.424,38.265,36.549,176,84,328.1,14.049,13.007
40334,38.497,28.699,11.399,39.736,38.764,176,84,328.1,14.079,12.825
40335,38.035,27.873,11.423,36.247,35.319,176,85,334.23,14.048,12.809
40336,38.481,27.356,11.401,32.427,21.869,177,85,340.72,14.078,14.438
40337,37.996,26.51,11.428,42.211,33.54,176,86,333.2,14.045,14.619
40338,38.453,25.995,11.405,42.964,36.875,177,87,331.57,14.076,14.09
40339,38.382,25.076,11.409,45.229,39.351,177,88,329.3,14.071,14.113
40340,37.84,24.667,11.437,41.761,36.29,176,88,328.56,14.035,13.89
40341,37.761,23.743,11.443,32.635,25.876,176,89,333.57,14.03,13.825
40342,38.215,23.239,11.419,37.747,36.039,177,90,329.43,14.06,12.932
40343,38.168,22.338,11.422,34.466,32.634,177,91,340.04,14.057,12.94
40344,37.671,21.91,11.45,38.12,35.406,176,91,336.78,14.024,13.149
40345,37.634,20.981,11.454,29.782,26.359,176,92,335.3,14.021,13.184
40346,38.113,20.509,11.429,28.167,21.641,177,92,338.69,14.053,13.616
40347,37.664,19.597,11.46,23.317,15.181,176,93,340.74,14.023,13.629
40348,38.171,19.133,11.434,23.584,19.009,177,94,341.52,14.057,13.236
40349,38.172,18.216,11.437,38.044,35.046,177,95,335.21,14.057,13.167
40350,37.684,17.748,11.467,26.851,26.91,176,95,337.7,14.024,12.58
40351,38.098,16.866,11.443,47.128,47.059,177,96,332.88,14.052,12.34
40352,37.578,16.448,11.473,56.089,54.192,177,97,326.1,14.018,12.929
40353,37.493,15.645,11.475,52.813,50.789,177,97,326.1,14.012,12.955
40354,37.96,15.196,11.448,43.932,35.791,177,98,332.91,14.043,14.492
40355,37.435,14.339,11.482,33.482,23.324,177,99,333.64,14.008,14.361
40356,37.907,13.837,11.459,33.353,25.215,177,99,333.64,14.039,14.009
40357,37.383,12.982,11.493,44.211,37.669,177,100,330.74,14.004,14.094
40358,37.876,12.527,11.465,47.031,42.556,177,101,327.8,14.037,13.623
40359,37.847,11.691,11.468,41.834,36.863,177,102,326.22,14.036,13.621
40360,37.319,11.299,11.5,52.742,46.679,177,102,326.22,14.0,14.265
40361,37.293,10.514,11.501,56.836,51.131,177,103,318.41,13.998,14.3
40362,37.799,10.114,11.471,57.394,52.018,178,103,317.56,14.032,14.199
40363,37.316,9.401,11.498,57.934,52.568,177,104,315.38,14.0,14.203
40364,37.821,8.997,11.469,55.593,48.636,178,104,317.53,14.034,14.647
40365,37.345,8.297,11.496,60.138,53.621,177,105,316.44,14.002,14.709
40366,37.852,7.963,11.465,65.221,61.492,178,105,313.27,14.036,13.711
40367,37.879,7.306,11.461,50.099,44.955,178,106,314.78,14.037,13.83
40368,37.408,6.913,11.491,50.283,45.099,178,106,314.78,14.006,13.839
40369,37.903,6.247,11.46,57.31,52.826,179,107,315.09,14.039,13.785
40370,37.407,5.895,11.491,56.995,52.516,178,107,317.87,14.006,13.766
40371,37.874,5.24,11.462,46.761,41.102,179,108,321.46,14.037,13.853
40372,37.379,4.842,11.495,47.223,41.503,178,109,320.83,14.004,13.876
40373,37.881,4.168,11.465,48.577,43.008,179,109,317.79,14.038,13.864
40374,37.424,3.746,11.497,36.229,31.578,178,110,320.18,14.007,13.34
40375,37.919,3.09,11.467,43.778,40.066,179,111,319.23,14.04,13.21
40376,37.422,2.681,11.502,50.857,46.408,179,111,319.23,14.007,13.539
40377,37.889,2.089,11.472,49.077,44.388,179,112,320.61,14.038,13.568
40378,37.414,1.737,11.504,59.278,53.902,179,112,320.61,14.007,14.102
40379,37.899,1.151,11.473,50.413,43.847,180,113,320.68,14.039,14.177
40380,37.424,0.812,11.506,55.318,48.543,179,114,316.47,14.007,14.436
40381,37.895,0.21,11.477,54.405,47.475,180,114,320.46,14.039,14.44
40382,37.407,-0.149,11.512,43.37,36.832,179,115,322.18,14.006,13.899
40383,37.875,-0.788,11.485,39.851,32.606,180,116,320.78,14.037,13.943
40384,37.396,-1.163,11.521,51.41,43.883,179,116,320.65,14.005,14.466
40385,37.435,-1.83,11.524,44.955,36.156,179,117,323.93,14.008,14.514
40386,37.944,-2.147,11.493,44.959,36.185,180,118,323.28,14.042,14.507
40387,37.528,-2.818,11.527,50.954,43.314,180,119,326.06,14.014,14.451
40388,38.02,-3.108,11.496,50.16,41.241,181,119,327.79,14.047,14.79
40389,38.057,-3.783,11.502,42.656,32.134,181,120,332.41,14.049,14.823
40390,37.599,-4.173,11.54,25.514,14.072,180,120,333.93,14.019,14.06
40391,37.646,-4.932,11.553,24.679,14.728,180,122,337.82,14.022,14.119
40392,38.15,-5.273,11.525,22.208,11.691,181,122,337.19,14.056,13.959
40393,37.753,-6.065,11.571,22.496,12.727,180,123,338.92,14.029,13.971
40394,38.254,-6.399,11.544,24.984,15.792,181,124,338.35,14.062,14.123
40395,38.311,-7.132,11.559,28.764,22.567,181,125,337.52,14.066,14.191
40396,37.878,-7.528,11.6,28.567,25.14,180,125,336.59,14.037,13.906
